Delayed Order Report,Delayed Order Report,
Delayed Tasks Summary,Delayed Tasks Summary,
Delete,Delete,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,Delete Accounting and Stock Ledger Entries on deletion of Transaction,
Delete Bins,Delete Bins,
Delete Cancelled Ledger Entries,Delete Cancelled Ledger Entries,
Delete Dimension,Delete Dimension,
Delete Leads and Addresses,Delete Leads and Addresses,
Delete Transactions,Delete Transactions,
Delete all the Transactions for this Company,Delete all the Transactions for this Company,
Deleting {0} and all associated Common Code documents...,Deleting {0} and all associated Common Code documents...,
Deletion in Progress!,Deletion in Progress!,
Deletion is not permitted for country {0},Deletion is not permitted for country {0},
Delimiter options,Delimiter options,
Delivered,Delivered,
Delivered Amount,Delivered Amount,
Delivered By Supplier,Delivered By Supplier,
Delivered Items To Be Billed,Delivered Items To Be Billed,
Delivered Qty,Delivered Qty,
Delivered Quantity,Delivered Quantity,
Delivered by Supplier (Drop Ship),Delivered by Supplier (Drop Ship),
Delivered: {0},Delivered: {0},
Delivery,Delivery,
Delivery Date,Delivery Date,
Delivery Details,Delivery Details,
Delivery Manager,Delivery Manager,
Delivery Note,Delivery Note,
Delivery Note Item,Delivery Note Item,
Delivery Note No,Delivery Note No,
Delivery Note Packed Item,Delivery Note Packed Item,
Delivery Note Trends,Delivery Note Trends,
Delivery Note {0} is not submitted,Delivery Note {0} is not submitted,
Delivery Note(s) created for the Pick List,Delivery Note(s) created for the Pick List,
Delivery Notes,Delivery Notes,
Delivery Notes {0} updated,Delivery Notes {0} updated,
Delivery Settings,Delivery Settings,
Delivery Status,Delivery Status,
Delivery Stop,Delivery Stop,
Delivery Stops,Delivery Stops,
Delivery To,Delivery To,
Delivery Trip,Delivery Trip,
Delivery User,Delivery User,
Delivery Warehouse,Delivery Warehouse,
Delivery to,Delivery to,
Delivery warehouse required for stock item {0},Delivery warehouse required for stock item {0},
Demand,Demand,
Demo,Demo,
Demo Company,Demo Company,
Demo Doctype 1,Demo Doctype 1,
Demo Module,Demo Module,
Demo Normal DocType,Demo Normal DocType,
Demo data cleared,Demo data cleared,
Department,Department,
Departure Time,Departure Time,
Dependant SLE Voucher Detail No,Dependant SLE Voucher Detail No,
Dependencies,Dependencies,
Dependent Task,Dependent Task,
Dependent Task {0} is not a Template Task,Dependent Task {0} is not a Template Task,
Dependent Tasks,Dependent Tasks,
Depends on Tasks,Depends on Tasks,
Deposit,Deposit,
Depreciate based on daily pro-rata,Depreciate based on daily pro-rata,
Depreciate based on shifts,Depreciate based on shifts,
Depreciated Amount,Depreciated Amount,
Depreciatied Amount,Depreciatied Amount,
Depreciation,Depreciation,
Depreciation Amount,Depreciation Amount,
Depreciation Amount during the period,Depreciation Amount during the period,
Depreciation Date,Depreciation Date,
Depreciation Details,Depreciation Details,
Depreciation Eliminated due to disposal of assets,Depreciation Eliminated due to disposal of assets,
Depreciation Entry,Depreciation Entry,
Depreciation Entry Posting Status,Depreciation Entry Posting Status,
Depreciation Expense Account,Depreciation Expense Account,
Depreciation Expense Account should be an Income or Expense Account.,Depreciation Expense Account should be an Income or Expense Account.,
Depreciation Method,Depreciation Method,
Depreciation Options,Depreciation Options,
Depreciation Posting Date,Depreciation Posting Date,
Depreciation Posting Date cannot be before Available-for-use Date,Depreciation Posting Date cannot be before Available-for-use Date,
Depreciation Row {0}: Depreciation Posting Date cannot be before Available-for-use Date,Depreciation Row {0}: Depreciation Posting Date cannot be before Available-for-use Date,
Depreciation Row {0}: Expected value after useful life must be greater than or equal to {1},Depreciation Row {0}: Expected value after useful life must be greater than or equal to {1},
Depreciation Row {0}: Next Depreciation Date cannot be before Available-for-use Date,Depreciation Row {0}: Next Depreciation Date cannot be before Available-for-use Date,
Depreciation Row {0}: Next Depreciation Date cannot be before Purchase Date,Depreciation Row {0}: Next Depreciation Date cannot be before Purchase Date,
Depreciation Schedule,Depreciation Schedule,
Depreciation Schedule View,Depreciation Schedule View,
Depreciation cannot be calculated for fully depreciated assets,Depreciation cannot be calculated for fully depreciated assets,
Depreciation eliminated via reversal,Depreciation eliminated via reversal,
Description,Description,
Description of Content,Description of Content,
Design,Design,
Design Code,Design Code,
Designation,Designation,
Desk User,Desk User,
Detailed Reason,Detailed Reason,
Details,Details,
Determine Address Tax Category From,Determine Address Tax Category From,
Diesel,Diesel,
Difference,Difference,
Difference (Dr - Cr),Difference (Dr - Cr),
Difference Account,Difference Account,
"Difference Account must be a Asset/Liability type account, since this Stock Entry is an Opening Entry","Difference Account must be a Asset/Liability type account, since this Stock Entry is an Opening Entry",
"Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry","Difference Account must be a Asset/Liability type account, since this Stock Reconciliation is an Opening Entry",
Difference Amount,Difference Amount,
Difference Amount (Company Currency),Difference Amount (Company Currency),
Difference Amount must be zero,Difference Amount must be zero,
Difference In,Difference In,
Difference Posting Date,Difference Posting Date,
Difference Qty,Difference Qty,
Difference Value,Difference Value,
Different 'Source Warehouse' and 'Target Warehouse' can be set for each row.,Different 'Source Warehouse' and 'Target Warehouse' can be set for each row.,
Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,Different UOM for items will lead to incorrect (Total) Net Weight value. Make sure that Net Weight of each item is in the same UOM.,
Dimension Defaults,Dimension Defaults,
Dimension Details,Dimension Details,
Dimension Filter,Dimension Filter,
Dimension Filter Help,Dimension Filter Help,
Dimension Name,Dimension Name,
Dimension-wise Accounts Balance Report,Dimension-wise Accounts Balance Report,
Dimensions,Dimensions,
Direct Expense,Direct Expense,
Direct Expenses,Direct Expenses,
Direct Income,Direct Income,
Disable,Disable,
Disable Capacity Planning,Disable Capacity Planning,
Disable In Words,Disable In Words,
Disable Last Purchase Rate,Disable Last Purchase Rate,
Disable Rounded Total,Disable Rounded Total,
Disable Serial No And Batch Selector,Disable Serial No And Batch Selector,
Disable auto setting Grand Total to default Payment Mode,Disable auto setting Grand Total to default Payment Mode,
Disabled,Disabled,
Disabled Account Selected,Disabled Account Selected,
Disabled Warehouse {0} cannot be used for this transaction.,Disabled Warehouse {0} cannot be used for this transaction.,
Disabled pricing rules since this {} is an internal transfer,Disabled pricing rules since this {} is an internal transfer,
Disabled tax included prices since this {} is an internal transfer,Disabled tax included prices since this {} is an internal transfer,
Disabled template must not be default template,Disabled template must not be default template,
Disables auto-fetching of existing quantity,Disables auto-fetching of existing quantity,
Disassemble,Disassemble,
Disassemble Order,Disassemble Order,
Disburse Loan,Disburse Loan,
Disbursed,Disbursed,
Discount,Discount,
Discount (%),Discount (%),
Discount (%) on Price List Rate with Margin,Discount (%) on Price List Rate with Margin,
Discount Account,Discount Account,
Discount Amount,Discount Amount,
Discount Date,Discount Date,
Discount Percentage,Discount Percentage,
Discount Percentage can be applied either against a Price List or for all Price List.,Discount Percentage can be applied either against a Price List or for all Price List.,
Discount Settings,Discount Settings,
Discount Type,Discount Type,
Discount Validity,Discount Validity,
Discount Validity Based On,Discount Validity Based On,
Discount and Margin,Discount and Margin,
Discount cannot be greater than 100%,Discount cannot be greater than 100%,
Discount cannot be greater than 100%.,Discount cannot be greater than 100%.,
Discount must be less than 100,Discount must be less than 100,
Discount of {} applied as per Payment Term,Discount of {} applied as per Payment Term,
Discount on Other Item,Discount on Other Item,
Discount on Price List Rate (%),Discount on Price List Rate (%),
Discounted Amount,Discounted Amount,
Discounted Invoice,Discounted Invoice,
Discounts,Discounts,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on","Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on",
Discrepancy between General and Payment Ledger,Discrepancy between General and Payment Ledger,
Dislikes,Dislikes,
Dispatch,Dispatch,
Dispatch Address,Dispatch Address,
Dispatch Address Name,Dispatch Address Name,
Dispatch Information,Dispatch Information,
Dispatch Notification,Dispatch Notification,
Dispatch Notification Attachment,Dispatch Notification Attachment,
Dispatch Notification Template,Dispatch Notification Template,
Dispatch Settings,Dispatch Settings,
Disposal Date,Disposal Date,
Distance,Distance,
Distance UOM,Distance UOM,
Distance from left edge,Distance from left edge,
Distance from top edge,Distance from top edge,
Distinct Item and Warehouse,Distinct Item and Warehouse,
Distinct unit of an Item,Distinct unit of an Item,
Distribute Charges Based On,Distribute Charges Based On,
Distribute Manually,Distribute Manually,
Distribution Name,Distribution Name,
Distributor,Distributor,
Dividends Paid,Dividends Paid,
Divorced,Divorced,
Do Not Contact,Do Not Contact,
Do Not Explode,Do Not Explode,
Do Not Update Serial / Batch on Creation of Auto Bundle,Do Not Update Serial / Batch on Creation of Auto Bundle,
Do Not Use Batch-wise Valuation,Do Not Use Batch-wise Valuation,
Do not show any symbol like $ etc next to currencies.,Do not show any symbol like $ etc next to currencies.,
